source_row,tweet,tweet_label,_label_norm,keyword,subjects_scored
2381463,Is this a Indo China war? https://t.co/uwgetcEB37,Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.6794}, {'text': 'war', 'score': 0.4459}, {'text': 'indo', 'score': 0.3844}]"
2809890,"Govt is busy trying to remove farmers camping at Singhu border.

Meanwhile, China has built a whole village at Arunachal border.",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5133}, {'text': 'camping', 'score': 0.3815}, {'text': 'remove', 'score': 0.1951}]"
8590,"Troop disengagement agreed at Hot Springs and Pangong Tso, but on terms that allow Chinese to remain on Indian soil.

After 1 km conceded to China in Galwan; now 1-3 km in Hot Spring, and 8-10 km in Pangong Tso. God only knows how much will go in Depsang!

https://t.co/heacNP4pEd",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.4825}, {'text': 'springs', 'score': 0.299}, {'text': 'remain', 'score': 0.1626}]"
5860740,"EAM Jaishankar highlights how rise of China impacts the World, calls Brexit a ""wild card"" https://t.co/jVhnRVIYJO",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4628}, {'text': 'brexit', 'score': 0.3341}, {'text': 'impacts', 'score': 0.3065}]"
861505,China is enemy nation. Those Indians toeing China line are enemies of India. #ChinaMustPay for the Wuhan virus and for attack on India.,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.6146}, {'text': 'india', 'score': 0.3673}, {'text': 'enemy', 'score': 0.3246}]"
9275,"In @bsindia here's the history of China's moves in Galwan River valley. Beijing first spelt out its claim line in 1956, expanded it in 1960, expanded further in 1962, crossed it on May 5th, and has now claimed the entire Galwan valley. Highly significant.

https://t.co/p46RdRL5d8",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5374}, {'text': 'river', 'score': 0.2545}, {'text': 'moves', 'score': 0.2154}]"
2865942,Big Tech Companies are exiting China over CCP’s draconian censorship laws. First LinkedIn and now Yahoo has exited China after refusing to share user data with the Authoritarian regime. Many more to follow suit. https://t.co/Qb2TNLSIUT,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5022}, {'text': 'exited', 'score': 0.3136}, {'text': 'linkedin', 'score': 0.1206}]"
109137,We need to send China packing from our territory that they have Occupied. We need our government &amp; @PMOIndia to tell us about the Chinese aggression &amp; not just manage “perceptions” &amp; headline via a putative media https://t.co/4DdjxNm2g5,Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.6219}, {'text': 'government', 'score': 0.3249}, {'text': 'send', 'score': 0.2389}]"
3056849,"*Pulwama par politics kabhi China par*

Rashṭriya Suraksha aur Rashtra niti par Rajniti Kyu?

5:30pm Live",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5863}, {'text': 'politics', 'score': 0.4923}, {'text': 'suraksha', 'score': 0.3905}]"
3696457,"China delivers 800 oxygen concentrators, promises another 10,000. Where are the people who were banning China? This govt has made you beggars. India used to be self-dependent more and relied on others less before 2014. Now our situation is worse than Pakistan and Bangladesh.",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5141}, {'text': 'oxygen', 'score': 0.4419}, {'text': '800', 'score': 0.0828}]"
2613965,China Biggest Captor for Journalists; 127 jailed just for questioning govt: RSF Report,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5034}, {'text': 'journalists', 'score': 0.4824}, {'text': 'biggest', 'score': 0.2503}]"
3024438,Really why did @PMOIndia give China a clean chit with his “koi ghusa nahi hain aur Naah hum kahein gusse hain” https://t.co/vLf7zftEAy,Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.6351}, {'text': 'pmoindia', 'score': 0.3519}, {'text': 'clean', 'score': 0.2921}]"
6447652,"Main kaise phansa? What nonsense!

Sahi baat boli hai maine, aur aap log bhaade ke tattu ho jo Modi ko bachaane nikle ho. Is that clear, @TimesNow? 

I stand by my question and absolutely insist that Modi and Shah denounce China openly. Have you all forgotten #IndiaFirst? https://t.co/IumvVu5kVx",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5026}, {'text': 'india', 'score': 0.4165}, {'text': 'denounce', 'score': 0.2933}]"
7547009,This Sengol thing would serve a better purpose on the disputed China border where our soldiers are denied access to 26 of the 65 patrolling points in Ladakh itself.,Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.417}, {'text': 'soldiers', 'score': 0.3016}, {'text': 'access', 'score': 0.1511}]"
173793,"Attack on Jio towers must be seen as war against National Security.
5G is bigger than mobile connectivity.

Ambani is great threat to Chinese 5G &amp; for 5G China can do anything.

China wants Indian 5G, Jio is alternate to it in Bharat &amp; US. This is bigger than what we can imagine.",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4587}, {'text': '5g', 'score': 0.4097}, {'text': 'attack', 'score': 0.3199}]"
2083541,"BJP cannot deal with China. 

But they are making two important strategic NE states fight each other. 

#AssamMizoramBorder",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5526}, {'text': 'fight', 'score': 0.2747}, {'text': 'cannot', 'score': 0.1618}]"
7532500,"""We funded AAP""
""We have office in Beijing to seek CCP support.. If China takes Sikkim our job is done""
""If Modi win (2019) election, RSS will go on crazy tour""

Gurcharan Singh, the one who was threatening an elderly Gujarati, was caught in a sting op by Republic TV in 2018.

1/ https://t.co/ZuAh9e4eBw https://t.co/1aGvOoNqa8",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4032}, {'text': 'election', 'score': 0.3139}, {'text': 'elderly', 'score': 0.1441}]"
7323469,"Modi govt is trying to hide the Chinese threat .

China is preparing for war there preparation is not for incursion.

- Rahul Gandhi https://t.co/MMoXlysyA4",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.6404}, {'text': 'threat', 'score': 0.3818}, {'text': 'preparing', 'score': 0.1868}]"
5590663,"Mr 56"" hasn't officially commented on the latest incident in Tawang and is hiding as his usual self on critical issues.
When China captured Indian territories in Ladakh, Modi said, ""Na koi hamari seema mein ghus aaya hai, na hi koi ghusa hua hai...""
But Adani's new TV Channel👇 https://t.co/ry8jIBct4g",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5257}, {'text': 'captured', 'score': 0.3094}, {'text': 'tv', 'score': 0.1177}]"
2229315,"Well said, ""If #USA can't control third rate power like #Pakistan what chance does it have in confronting China?"" https://t.co/LIQycxJUS2",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4583}, {'text': 'pakistan', 'score': 0.3792}, {'text': 'power', 'score': 0.3072}]"
5481795,"According to the report of The Klaxon:

China had suffered a devastating loss in the Galwan Valley clash in 2020.

Chinese Army (PLA) lost atleast 38 soldiers and not 4 as claimed by China.",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4669}, {'text': 'loss', 'score': 0.3918}, {'text': 'soldiers', 'score': 0.2996}]"
188409,"Strong Message! #IndiaChinaFaceoff
@newssting1 cartoon https://t.co/fWAHuxsql6",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.6449}, {'text': 'newssting1', 'score': 0.4295}, {'text': 'faceoff', 'score': 0.3981}]"
1410822,"First, China didn’t intrude India.

Now, China didn’t capture our soldiers.

Next, Chinese soldiers didn’t attack and kill our 20 soldiers ?! https://t.co/8kdf74CPWw",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.4814}, {'text': 'soldiers', 'score': 0.2901}, {'text': 'didn', 'score': 0.2508}]"
5094358,@rahulroushan concentration camp mein daal kar gujju bana diya sab ko! shame on china!,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.6637}, {'text': 'shame', 'score': 0.4008}, {'text': 'camp', 'score': 0.3061}]"
110416,"The most shocking aspect of the Chinese intrusions is this: Many Indians clearly love @narendramodi more than they love their country.

They would close their eyes and allow China to capture chunks of Indian territory, rather than admit such a thing had happened on Modi’s watch.",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5981}, {'text': 'indians', 'score': 0.3701}, {'text': 'shocking', 'score': 0.269}]"
7044835,"At UNSC, China has blocked proposal by US &amp; India to list Sajid Mir as international terrorist; Mir was responsible for 26/11 terror attacks",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4245}, {'text': 'terrorist', 'score': 0.4071}, {'text': 'proposal', 'score': 0.1873}]"
7486391,"#LeftRightCentre | ""In recent years, strengthening of QUAD, border infrastructure, and increased movement of India in the South China Sea (have been taken to push back against the Chinese)"": BJP's Ranbir Singh Pathania on the #TawangClash turning into a Nehru vs Modi debate https://t.co/IpQQLZGg46",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5447}, {'text': 'india', 'score': 0.4495}, {'text': 'push', 'score': 0.2506}]"
1796236,"Former Defence Minister of India AK Antony admitting before the Indian parliament in 2013 that for years even after Independence, India didn’t develop the border with China. There was no construction of roads or airfields. Says, he has no hesitation in admitting the TRUTH. https://t.co/Hqmxw3Ue1i",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4614}, {'text': 'india', 'score': 0.3508}, {'text': 'defence', 'score': 0.165}]"
3145129,And if China? https://t.co/0C3ytyog8z,Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.7517}, {'text': 'if', 'score': 0.4163}, {'text': 'and', 'score': 0.2465}]"
1236423,"India Beats China To Win Seat In Prestigious UN Economic And Social Council's Commission On Status Of Women
https://t.co/baykLR2faS",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4163}, {'text': 'india', 'score': 0.3279}, {'text': 'seat', 'score': -0.0105}]"
2603199,China arrests blogger Qiu Ziming for questioning official Chinese version of Galwan clash https://t.co/h3QaCBit1w,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5537}, {'text': 'arrests', 'score': 0.2398}, {'text': 'version', 'score': 0.0908}]"
2261477,"It makes me proud that while the world was quiet on China, we were one of the few media news portals that were persistent in demanding accountability from China. Now the world has opened its eyes. China will be forced to answer. GoaChronicle always leads the fight for truth.",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5941}, {'text': 'accountability', 'score': 0.2088}, {'text': 'quiet', 'score': 0.1464}]"
7402578,"People comparing India with what’s happening in srilanka forget that whatever mess srilanka has created for themselves is because of Chinese interference, Our ruling govt UPA’s leader Congress party signed an MOU with China in 2010 and still maintains relations with it.",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5564}, {'text': 'srilanka', 'score': 0.438}, {'text': 'signed', 'score': 0.1021}]"
1401081,"In a Strong message to China , India to do Naval passage Exercise with Vietnam in China's Backyard in South China Sea on 26-27 Dec",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.406}, {'text': 'naval', 'score': 0.3722}, {'text': 'exercise', 'score': 0.3568}]"
2552853,Dear Dr @swamy39 your love for China is hanging on your wall - next time do hide that painting please! https://t.co/Z5RA2FvLqw,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.6072}, {'text': 'painting', 'score': 0.4325}, {'text': 'dr', 'score': 0.1944}]"
160026,"@RahulGandhi Since the article is written in @japantimes, it gives an impression that Japan feels India is appeasing towards China.

Truth is, this is an opinion peice written by Brahma Chellaney, a New Delhi based Indian professor.

Rahul is using one man's opinion to pass a verdict on Modi.",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.537}, {'text': 'india', 'score': 0.4904}, {'text': 'feels', 'score': 0.1217}]"
2820348,"Do you know what paid media is?

For months now, China has been facing devastating power shortages. Even traffic lights switched off in some areas.

Financial Times headline: ""Power crunch in China AND India stokes global growth anxiety""",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4536}, {'text': 'media', 'score': 0.389}, {'text': 'paid', 'score': 0.1629}]"
5084957,"China is reluctant to lend money for ML-1 because Pakistan has already sought debt relief to meet G-20 lending conditions and it is not in a position to give sovereign guarantees
https://t.co/YZ0FA3Asow",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4309}, {'text': 'lend', 'score': 0.3643}, {'text': 'pakistan', 'score': 0.1698}]"
5772090,Right Word | Congress leadership on India’s China policy: When a pot calls the kettle black @AmanSinhaLaw @NationalistLive @rajivtuli69 @firstpost @tripurdaman @RatanSharda55 https://t.co/9f4QggSyGt,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.6363}, {'text': 'india', 'score': 0.4753}, {'text': 'leadership', 'score': 0.3243}]"
3507668,@iAnkurSingh All are funded by China because every country has refused to take vaccine from China including Pakistan .. so all goodwill lost .. it’s india ‘s gain,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4654}, {'text': 'vaccine', 'score': 0.3422}, {'text': 'funded', 'score': 0.2907}]"
6443993,"China was given literally free pass! Easy entry to WTO,Free market access to Chinese goods produced by US &amp; EU cos in China,Duty free Imports from China..Everything!

What was given to Bharat?Literally Nothing!Still Bharat achieved single handedly THAT of which US is Scared!
9/31",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5181}, {'text': 'scared', 'score': 0.1398}, {'text': 'access', 'score': 0.1172}]"
4416495,China in Panic over our acquisition of Rafales as their inventory stands No Match : Indian Air Chief,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4939}, {'text': 'panic', 'score': 0.3859}, {'text': 'acquisition', 'score': 0.1736}]"
6504927,Ladakh: China Building Bridge Over Pangong Lake In Territory It Occupied In 1950s https://t.co/V3O6aB9Mhm via @swarajyamag,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5821}, {'text': 'bridge', 'score': 0.5288}, {'text': '1950s', 'score': 0.3091}]"
782754,"Was 9292 Crores given by the Chinese to get a clean chit from Modi? 

On 19th June Modi's Sarkar took 9202 crores from China, and on the same day Modi publicly lied on TV to cover up for Chinese intrusion. 

#ChineseTattuModi https://t.co/vAjr92E8qo",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5523}, {'text': 'clean', 'score': 0.1572}, {'text': '9292', 'score': 0.1323}]"
2601237,INPUTS | China has withdrawn around 10000 PLA troopers from south of Pangong Tso lake,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4843}, {'text': 'withdrawn', 'score': 0.3601}, {'text': 'troopers', 'score': 0.259}]"
266464,"Late to this one, but it’s FABULOUS! Japanese Deputy Prime Minister Taro Aso: The World Health Organization (WHO) is clearly the Chinese Health Organization (CHO) #ChinaVirus #WHOVirus #ChinaLiedPeopleDied #WHOLiedPeopleDied 

https://t.co/Spfb0xH1yu",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4478}, {'text': 'virus', 'score': 0.3633}, {'text': 'died', 'score': 0.2823}]"
1982322,"China blocked https://t.co/u7om2AjVEx.  People in China now reading https://t.co/9z4aG5gEga. News still gets to China, readers from Shanghai on our expose on China's biowarfare. #ModiStoleMyMask exposes China's role &amp; its allies in India in COVID-19 pandemic. @AmitBagaria12 https://t.co/rEtamwTBRD",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.648}, {'text': 'blocked', 'score': 0.2836}, {'text': 'biowarfare', 'score': 0.0622}]"
156351,"#ModiChiniSpySpy

Why is #SurenderModi always so afraid of China that he covers up for them and betrays India's interests? 

https://t.co/gX5sx5EB2o",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.4938}, {'text': 'india', 'score': 0.3669}, {'text': 'betrays', 'score': 0.2432}]"
599229,"#India, #China agree to stop sending more troops to frontline
My #cartoon for @firstpost
FirstCut: https://t.co/d7EQajd4JI
More Cartoons: https://t.co/LQ00Vk2Il3
Telegram: https://t.co/Vnfd6nVJfC https://t.co/H4YoDGm3ex",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.4313}, {'text': 'troops', 'score': 0.3684}, {'text': 'firstcut', 'score': 0.0772}]"
1917678,The difference between China and India. China gives the world a virus. We give the world a vaccine. One is a rogue state and the other is bound by decency and compassion.,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4722}, {'text': 'difference', 'score': 0.4411}, {'text': 'vaccine', 'score': 0.3219}]"
6112214,"China says it has 'no intention' of building military base in Solomon Islands

Read @ANI Story | https://t.co/X27jDvuJYo

#China #SolomonIslands https://t.co/baPSkwUY0v",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4451}, {'text': 'islands', 'score': 0.316}, {'text': 'military', 'score': 0.2375}]"
7877163,"Experts at 'Adani Watch' made a rookie mistake -

They confused 'Republic of China' for 'People's Republic of China' 😢

#generalknowledge 

1. Republic of China = Taiwan

2. People's Republic of China = China

(4/n) https://t.co/tlMEV4WkCu",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5232}, {'text': 'republic', 'score': 0.477}, {'text': 'mistake', 'score': 0.3374}]"
5566439,"In 2006, China’s GDP at $2.75 trillion was lower than India’s in 2020. Today it’s 5 times larger. Fudge, miracle or a modern economic version of Mao’s Great Leap Forward? Decoding the facts in my @BWBusinessworld column https://t.co/XhQesMiLtf",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5669}, {'text': 'version', 'score': 0.1374}, {'text': 'bwbusinessworld', 'score': 0.0199}]"
484816,"Hello
In 2013 when China entered the Depsang valley you kept the nation in dark. But as opposition BJP trusted and supported your government to take the right steps. Please have patience and trust the Indian government&amp; army. #indiachinastandoff https://t.co/yHqMzbQ0cP",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5611}, {'text': 'patience', 'score': 0.1763}, {'text': 'army', 'score': 0.1132}]"
1043217,"Congress' pro-China campaign continues, tune in to watch here - https://t.co/RZHKU3wOei https://t.co/hVQiMFQm4g",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5053}, {'text': 'continues', 'score': 0.4325}, {'text': 'campaign', 'score': 0.3387}]"
4644306,"Mosques disappear in #China as #Beijing claims that it is striving to ‘build a beautiful #Xinjiang’.

A million Muslim #Uighurs suffer in Chinese concentration centres, yet not a single Islamic country dare raise the issue with Beijing, let alone protest.  https://t.co/BFPGnrt9PY",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5164}, {'text': 'muslim', 'score': 0.3795}, {'text': 'suffer', 'score': 0.1332}]"
2762013,"""Although 39% of South Africans and 49% of Kenyans strongly supported closing their borders to foreign travellers, the majority agreed that attributing blame to China by referring to the “Chinese coronavirus” or the “Wuhan disease” was racist.""

https://t.co/osAcn10cPf",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.4388}, {'text': 'africans', 'score': 0.4245}, {'text': 'coronavirus', 'score': 0.3351}]"
91456,"China has banned entry of all foreign nationals from 28th March.

Ye bhi Sahi hai 🙏 https://t.co/ozpjylMink",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5389}, {'text': 'banned', 'score': 0.4542}, {'text': 'entry', 'score': 0.2395}]"
1012057,"Take money from China today, lose freedom &amp; territory to China tomorrow. Loan Shark China. The Devil is in the Detail. Read the Fine Print...Don't Let The Dragon Singe You. India has been smart to Say No to the Belt &amp; Road Initiative. Pakistan &amp; other countries lose land &amp; honour https://t.co/pAgtidtWps",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5463}, {'text': 'india', 'score': 0.4239}, {'text': 'devil', 'score': 0.2576}]"
4136389,"After Arunachal  Sikkim &amp; J&amp;K, Uttrakhand became the 4th State where Chinese millitary intruded.*China 🇨🇳is a bigger threat than Pakistan.* 

Why is our attention being diverted through fake narratives?

Who's responsible for this breach of National Security?",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.523}, {'text': 'intruded', 'score': 0.297}, {'text': 'millitary', 'score': 0.2153}]"
601994,"The aggressive posture of China is being met with not only timid response but there is a deliberate attempt to downplay it. China is increasing its pressure on the Himalayas ... but the Government of India has put a curb on all information relating to it: R S Prasad, Oct 2009 https://t.co/NISz9EMSGl",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.59}, {'text': 'india', 'score': 0.4201}, {'text': 'posture', 'score': 0.1737}]"
354491,"One of the SIX HUNDRED Chinese incursions between 2010 and 2013 during the UPA, was a lightning raid on June 17, 2013 at Chumar, an incursion the UPA did not disclose for THREE WEEKS for fear of public anger forcing cancellation of the Defence Minister’s visit to China. SHAME. https://t.co/4P63Ti4bHd",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5355}, {'text': 'lightning', 'score': 0.3681}, {'text': 'raid', 'score': 0.2928}]"
191096,"India tells China to move back to positions before April-May timeframe in eastern Ladakh

Read @ANI Story | https://t.co/0Kt8fhRrTd https://t.co/VqihDJgLVm",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4968}, {'text': 'india', 'score': 0.3877}, {'text': 'positions', 'score': 0.1832}]"
824491,Also does he mean that India Should stay neutral in US-China dispute? And guess what China also wants to the same - So who is he batting for? https://t.co/bweWPxZQxr,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5498}, {'text': 'neutral', 'score': 0.2021}, {'text': 'batting', 'score': 0.131}]"
107207,"Wondering why no outrage over #China’s incursions in #Ladakh?

Indian companies with Chinese Investors:
1. Big Basket
2. Flipkart
3. Make My Trip
4. Ola
5. Oyo
6. Paytm
7. Policy Bazaar
8. Quikr
9. Snapdeal
10. Swiggy
11.Zomato
12. Dailyhunt
13. Gaana
14. Practo
15. Khatabook",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.6097}, {'text': 'investors', 'score': 0.3884}, {'text': 'khatabook', 'score': 0.0682}]"
2430692,Koo app is registered ® in China 🇨🇳 and based in USA 🇺🇸. Not really #AtmaNirbharBharat? https://t.co/70xXIJlb7x,Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.4612}, {'text': 'app', 'score': 0.4229}, {'text': 'bharat', 'score': 0.3661}]"
5480729,You have brought China &amp; Pakistan together. You have converted 2 fronts into one front - @RahulGandhi,Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.4529}, {'text': 'fronts', 'score': 0.3841}, {'text': 'converted', 'score': 0.1783}]"
546830,"Serious Qn: Why is the PM confiding in the US President about a problem that he and the government haven't even acknowledged the existence of in India? Neither the MEA nor the MoD have as yet accused China of anything more than ""hindering border patrols"". Time for answers. https://t.co/GAJoO1taJH",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.4301}, {'text': 'president', 'score': 0.2962}, {'text': 'patrols', 'score': 0.1776}]"
6394848,This Covid catastrophe in China now is because of their brutal lockdowns &amp; trying to pursue absurd Zero Covid policies. https://t.co/wGZIHXtygl,Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5314}, {'text': 'catastrophe', 'score': 0.3715}, {'text': 'lockdowns', 'score': 0.3165}]"
6197755,"*“Major drowning” of Chinese soldiers in India skirmish 

This shd be shattering news for Rahul n his gang of Pak/China devotees 😅

https://t.co/GOpkD5AIIE)",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5429}, {'text': 'drowning', 'score': 0.37}, {'text': 'soldiers', 'score': 0.3551}]"
5178883,"Twitter is banned in China but Twitter treats China like its father...

Weird relationship🥴",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5189}, {'text': 'banned', 'score': 0.2955}, {'text': 'father', 'score': 0.1269}]"
2432987,The Indian media says China administered over two billion doses. Because China says it administered over two billion doses. The joke writes itself.,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5145}, {'text': 'doses', 'score': 0.4753}, {'text': 'media', 'score': 0.1382}]"
116719,"MEA statement on India China border talks. Statement says “ the two sides will continue the military and diplomatic engagements to resolve the situation and to ensure peace and tranquility in the border areas”. In other words, not resolved yet https://t.co/7SBvruSr30",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5818}, {'text': 'india', 'score': 0.3307}, {'text': 'tranquility', 'score': 0.2587}]"
842686,"""At least in 1962 army fought a war and made China pay a cost. This time, it’s an abject surrender"": Former army officer Ajai Shukla lashes out at government https://t.co/YcDze1aYC6",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5482}, {'text': 'army', 'score': 0.3702}, {'text': 'pay', 'score': 0.1721}]"
8090794,"#Gravitas | China will not be able to win a war against Taiwan, or so claims an American think tank, that has conducted 24 war game simulations of a possible conflict.
@PriyankaSh25 brings you the details.

For more videos, visit: https://t.co/AXC5qRuO3J https://t.co/NppECYq6Aq",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.465}, {'text': 'gravitas', 'score': 0.2548}, {'text': 'priyankash25', 'score': 0.2212}]"
1626411,Defence analyst Ajai Shukla on #IndianChinaFaceoff in #Ladakh https://t.co/kqTyocT2dD,Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5444}, {'text': 'indian', 'score': 0.4211}, {'text': 'defence', 'score': 0.3041}]"
27573,"China has blatantly told India that they won't go back. Do whatever you want to do.

As of now, Indian Political and Military leadership are in huddle on what to do next...

https://t.co/3BDmgnbRj8",Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.5358}, {'text': 'india', 'score': 0.3865}, {'text': 'leadership', 'score': 0.1333}]"
2987294,"WTH ??????
China Weaponising CoronaVirus !

Hello World,Biological War is ON ..
Wake Up 🙏 https://t.co/nZHdQWmNXn",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5152}, {'text': 'coronavirus', 'score': 0.3962}, {'text': 'weaponising', 'score': 0.3388}]"
1440379,"The military manoeuvres by China are to distract the world from its Corona villainy. Glad we have stood our ground and not taken the bait, much to the disappointment of the dragon and the chipkali.

My views on @TimesNow with @RShivshankar. #CongChinaTango https://t.co/NZLr5RbVbS",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.6117}, {'text': 'distract', 'score': 0.2778}, {'text': 'villainy', 'score': 0.2774}]"
8713,China is killing Indian soldiers. Why are Indian parties allowed to take funds from Chinese firms? https://t.co/iUagqQSmQU via @scroll_in,Pro OPP,pro opposition,china,"[{'text': 'china', 'score': 0.6033}, {'text': 'scroll_in', 'score': 0.2313}, {'text': 'soldiers', 'score': 0.1573}]"
466018,#China is inhuman . https://t.co/jzEeYWuhNR,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5162}, {'text': 'inhuman', 'score': 0.4772}, {'text': 'is', 'score': 0.1034}]"
439855,"#ChallengeChina | PM of the country spoke and spoke strongly giving a strong message to China. Every inch of land is protected by the forces, and the forces have been given a free hand: @gauravbh, National Spokesperson, BJP &amp; Sr Advocate, SC https://t.co/uX72ghaMHb",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.5446}, {'text': 'advocate', 'score': 0.3041}, {'text': 'inch', 'score': 0.1808}]"
4420542,Just in: China is our largest neighbor and one with which we share more than just a border and proximity. We have also had to confront a specific strategic challenge posed by China and its tactics on our shared border says FS @harshvshringla,Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.6394}, {'text': 'largest', 'score': 0.2094}, {'text': 'share', 'score': 0.1742}]"
941878,"China constructed 1000 bedded hospital in 10 days. India established 6370 bedded medical facility overnight, with a fraction of its cost! Jai hind!!",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4512}, {'text': 'hospital', 'score': 0.3969}, {'text': '1000', 'score': 0.3416}]"
585193,"China has now started buying Indian websites.

Example: J&amp;K based daily newspaper's website https://t.co/nqxO4vrlum

This has to be seen seriously as such attempts are always made for Anti- India propaganda

Govt of India should also consider it as cyber threat. This is important",Pro Ruling,pro ruling,china,"[{'text': 'china', 'score': 0.4427}, {'text': 'india', 'score': 0.3993}, {'text': 'threat', 'score': 0.2356}]"
