source_row,tweet,tweet_label,_label_norm,keyword,subjects_scored
6123017,"📡LIVE Now📡

#IFFITableTalks with the cast and crew of 

🎬Pratikshya
🎬Siya
🎬The Kashmir Files

Watch here: https://t.co/YG3poVB2U4

#IFFI53 #IFFI #AnythingForFilms",Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.497}, {'text': 'cast', 'score': 0.4266}, {'text': 'iffi53', 'score': 0.222}]"
34837,Heartbreaking photograph of Jammu &amp; Kashmir Police Jawan Ishaq's father today by @ashishsphotos in Kashmir. Ishaq was killed in action by Pakistan sponsored terrorists today in Srinagar. Pakistan has turned Kashmir into blood soaked killing fields. India salutes brave Ishaq.🇮🇳 https://t.co/RE2gvEScaC,Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.5037}, {'text': 'killed', 'score': 0.3741}, {'text': 'ashishsphotos', 'score': 0.1705}]"
7808913,Kashmir files has won mama saheb modi award for excellence in propaganda 🫡🫡🫡,Pro OPP,pro opposition,kashmir,"[{'text': 'kashmir', 'score': 0.4476}, {'text': 'award', 'score': 0.3547}, {'text': 'mama', 'score': 0.269}]"
7585092,"This 🤡 thinks that Kashmir files is a propaganda movie.

Why hate against Hindus is so common? https://t.co/tOMRjDjeu8",Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.5429}, {'text': 'hate', 'score': 0.3578}, {'text': 'files', 'score': 0.2048}]"
6675076,"Kashmir Files seems to have cracked the creative, economic and marketing model for a successful hate propaganda film to be made undiluted by a state stooge.

Even if 1 out of 5 films work through this, it could still become a workable model. It does not seem entirely immaterial.",Pro OPP,pro opposition,kashmir,"[{'text': 'kashmir', 'score': 0.4707}, {'text': 'films', 'score': 0.3934}, {'text': 'cracked', 'score': 0.0644}]"
1052453,The good news is that any Indian can now own property in Jammu &amp; Kashmir and Ladakh. This is bad news for all the erstwhile Kashmiri politicians  who bought properties all over the world using the money they made nefariously from J&amp;K.,Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.5116}, {'text': 'bought', 'score': 0.2724}, {'text': 'politicians', 'score': 0.1589}]"
972305,"I don't need a certificate about my professional success from an ISI agent asking jihadis to fight against India in Kashmir using covert means. My professors &amp; editors in India &amp; the US, are the only people qualified to make that judgment. Fortunately, I have their blessings. https://t.co/7xcZHSiXuf",Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.5221}, {'text': 'professional', 'score': 0.3019}, {'text': 'only', 'score': 0.0929}]"
5563318,"You need to say and post loud and clear that Kashmir is an integral part of India. 
Do it. It’s not that Hard 😊@KFC_India 
#kfcindia #BanKFC https://t.co/nl6TYnWJvs",Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.5972}, {'text': 'loud', 'score': 0.1644}, {'text': 'bank', 'score': 0.0415}]"
575478,"Though BJP Govt released leaders of Kashmir, yet Restoration of Democracy in Kashmir may turn out to be a nightmare for BJP! Therefore, as a stance to buildup narratives, they have started to attack everyone, who believes in Restoring of Democratic Processes in #Kashmir",Pro OPP,pro opposition,kashmir,"[{'text': 'kashmir', 'score': 0.522}, {'text': 'democratic', 'score': 0.2653}, {'text': 'nightmare', 'score': 0.1726}]"
6406562,"See who all have been opposing #TheKashmirFiles in New Zealand. All Pakistan sponsored organisations. 
You can read 417 page folder of New Zealand Censors.  https://t.co/bt78vUgmYA https://t.co/HD4NiOFnDf",Pro Ruling,pro ruling,kashmir,"[{'text': 'kashmir', 'score': 0.4387}, {'text': 'censors', 'score': 0.4292}, {'text': 'folder', 'score': 0.2194}]"
