source_row,tweet,tweet_label,_label_norm,keyword,subjects_scored
4424536,"Congress Working Committee meeting

#congress #CongressToolkitExposed #CongressMukTBharat https://t.co/9XeDFpMmsd",Pro Ruling,pro ruling,congress,"[{'text': 'congress', 'score': 0.6723}, {'text': 'bharat', 'score': 0.2951}, {'text': 'toolkit', 'score': 0.2779}]"
1576987,"""Mrs Gandhi and Rahul ji have shown what it means to sacrifice for the greater good of the people and the party. It is now time to build consensus &amp; consolidate...Most Congress workers would like to see Rahul ji take over and lead the party"": Sachin Pilot on #Congress letter row. https://t.co/MCteFS7qvL",Pro OPP,pro opposition,congress,"[{'text': 'congress', 'score': 0.5067}, {'text': 'pilot', 'score': 0.2523}, {'text': 'sacrifice', 'score': 0.2445}]"
1643737,"Who’s the best option for Congress President? 

@RahulGandhi @Dr_Uditraj @ahmedpatel 

 #UditRajForCongressPresident",Pro Ruling,pro ruling,congress,"[{'text': 'congress', 'score': 0.5685}, {'text': 'option', 'score': 0.316}, {'text': 'dr_uditraj', 'score': 0.2976}]"
5236376,"Congress lodged a complaint 👇 with the #ElectionCommission on Wednesday, over shifting of a couple of hundred machines from the strong rooms in college campuses in #Amethi 

#AmethiKaRahulGandhi 

 https://t.co/XXrSaT7c1t",Pro OPP,pro opposition,congress,"[{'text': 'congress', 'score': 0.5854}, {'text': 'complaint', 'score': 0.4534}, {'text': 'machines', 'score': 0.2958}]"
2884946,Congress always sold its soul to the highest bidder https://t.co/REfzAje9Ob,Pro Ruling,pro ruling,congress,"[{'text': 'congress', 'score': 0.4736}, {'text': 'soul', 'score': 0.2257}, {'text': 'highest', 'score': 0.2025}]"
6767762,"Congress, true to its DNA &amp; SOP of appeasement politics, instead of welcoming the ban on PFI is now drawing irrelevant analogies &amp; doing Siyasat &amp; Rajniti instead of Swagat on an issue of Rashtriya Suraksha 

They have always cried for terrorists - from Batla to PFI! Sigh!",Pro Ruling,pro ruling,congress,"[{'text': 'congress', 'score': 0.5772}, {'text': 'terrorists', 'score': 0.3289}, {'text': 'suraksha', 'score': 0.2037}]"
1202855,"From 'Even lord Ram won't want Temple at that site' to giving credit to Rajiv Gandhi for Ram Mandir, Congress is evolving. https://t.co/ZKMOl5c2vY",Pro Ruling,pro ruling,congress,"[{'text': 'congress', 'score': 0.5111}, {'text': 'temple', 'score': 0.3658}, {'text': 'evolving', 'score': 0.3317}]"
6969664,@prakashraaj @RahulGandhi Expected some standard from you but I’m wrong ! Calling entire congress leaders fool is something even bitter rivals will hesitate to do but you seems to have crossed that limit. You will regret later for this comment !,Pro OPP,pro opposition,congress,"[{'text': 'congress', 'score': 0.4808}, {'text': 'standard', 'score': 0.1986}, {'text': 'bitter', 'score': 0.1403}]"
2986977,Level Of Congress Party Politics #CongressToolKitExposed https://t.co/MjRGuQVeo0,Pro Ruling,pro ruling,congress,"[{'text': 'congress', 'score': 0.7091}, {'text': 'party', 'score': 0.3939}, {'text': 'toolkit', 'score': 0.3271}]"
6457936,"For the first time ever Congress has no representation from Assam in the Rajya Sabha . With winning  two seats in Assam , BJP set to cross 100 Rajya Sabha seats , first party to do so in 35 years",Pro Ruling,pro ruling,congress,"[{'text': 'congress', 'score': 0.4551}, {'text': 'assam', 'score': 0.3796}, {'text': 'seats', 'score': 0.1912}]"
6858203,Congress leaders are repeated offenders in insulting President of India #सोनिया_गांधी_माँफी_मांगो,Pro Ruling,pro ruling,congress,"[{'text': 'congress', 'score': 0.4872}, {'text': 'india', 'score': 0.4}, {'text': 'insulting', 'score': 0.3855}]"
5398336,#BreakingViews | Professor @DasGobardhan of BJP and National Spokesperson of Congress @SupriyaShrinate face off in the midst of Congress workers facing off with central agencies over the ED probe on Congress Leader Rahul Gandhi https://t.co/Diy3QbbrNS,Pro OPP,pro opposition,congress,"[{'text': 'congress', 'score': 0.4394}, {'text': 'workers', 'score': 0.3817}, {'text': 'supriyashrinate', 'score': 0.297}]"
6970511,Shashi Tharoor vs Ashok Gehlot In Race For Congress President https://t.co/hho3h4aZd3 https://t.co/Q50O5ay9tT,Pro OPP,pro opposition,congress,"[{'text': 'congress', 'score': 0.4385}, {'text': 'tharoor', 'score': 0.4212}, {'text': 'race', 'score': 0.3736}]"
2987156,"Which State has Highest Petrol/Diesel Prices ??
Ans - Congress Ruled Rajasthan.

Which State has Highest Electricity rates ????
Ans - Congress Ruled Rajasthan.

Which State has Highest atrocities against women ???
Ans - Congress Ruled Rajasthan.",Pro Ruling,pro ruling,congress,"[{'text': 'congress', 'score': 0.2786}, {'text': 'highest', 'score': 0.2231}, {'text': 'atrocities', 'score': 0.0818}]"
