source_row,tweet,original_author,tweet_label,_label_norm,keyword,subjects_scored
6403153,"BJP Govt led by PM @narendramodi now has on their shoulders the responsibility to deliver justice to Kashmiri Pandits.

1) Begin speedy trial against Yasin Malik in terror killing cases. End it in six months.

2) Begin re-trial in Bitta Karate cases based on evidence.

Hang them! https://t.co/BOaVYLJq5e",AdityaRajKaul,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'narendramodi', 'score': 0.533}, {'text': 'justice', 'score': 0.3966}, {'text': 'shoulders', 'score': 0.2661}]"
831099,"It wasn't terror!sts, but the neighbors who attacked &amp; k!lled Kashmiri Pandits!

Even in Delhi, the same happened!

A Hindu reveals how his own neighbors from ""M"" community fired at his brother,

while returning after distributing his wedding cards!

Be aware of your neighbors! https://t.co/1n698DFEyC",mvmeet,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'hindu', 'score': 0.5215}, {'text': 'fired', 'score': 0.2014}, {'text': 'cards', 'score': 0.1024}]"
6799459,The Relentless persecution of the Kashmiri Pandits by Islamic extremists continues with the murder of Rahul Bhat. Speaking about Hindu persecution is not Islamophobia. Period. @govsingapore,RashmiDVS,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'hindu', 'score': 0.58}, {'text': 'islamophobia', 'score': 0.5168}, {'text': 'murder', 'score': 0.3195}]"
7161034,"During the atrocities against Kashmiri Pandits, a very dear friends family fled to Canada. Penniless. A stranger’s family gave them food, shelter and more till they could find their feet in a new country. This stranger’s family- Pakistani Muslims.",atti_cus,Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'pakistani', 'score': 0.4797}, {'text': 'family', 'score': 0.4221}, {'text': 'fled', 'score': 0.3524}]"
6501200,"Leaving the soul behind, Kashmiri Pandits leave Shopian, Kashmir after targeted killings by terrorists. By artist Shivani Koul Bhat. https://t.co/TEYHWGYRLD",AdityaRajKaul,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'kashmir', 'score': 0.5385}, {'text': 'leaving', 'score': 0.4188}, {'text': 'shopian', 'score': 0.119}]"
1001534,"My Car was parked and some vehicle brushed against it. There are some scratch marks. I knew what Kashmiri Pandits must have gone through, but today, I have experienced it",Joydas,Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'brushed', 'score': 0.3329}, {'text': 'pandits', 'score': 0.3218}, {'text': 'vehicle', 'score': 0.29}]"
1118231,"My twitter dp for today !! 
#KashmiriPandits 
#MySupport https://t.co/0N5KjAdfnn",ankitasood13,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'twitter', 'score': 0.5419}, {'text': 'support', 'score': 0.3974}, {'text': 'dp', 'score': 0.2758}]"
7000491,"'Kashmiri Pandits aren’t safe. Low cost target killings winning against Modi politics'

Manvendra Singh @ManvendraJasol, Congress leader and Editor-in-Chief of Defence &amp; Security Alert, writes 
 
#ThePrintOpinion

https://t.co/uwO1UJvk6h",ThePrintIndia,Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'safe', 'score': 0.4713}, {'text': 'killings', 'score': 0.4195}, {'text': 'congress', 'score': 0.2339}]"
5332544,"No body raped us. 
Nobody killed us. 
We didn’t suffer genocide 
&amp; ethnic cleansing . &amp; hence #SupremeCourtOfIndia Court dismisses the curative petition filed by NGO Roots in Kashmir seeking an SIT probe into targeted killings of Kashmiri Pandits during 1989-90.
Shame &amp; Sad .",ashokepandit,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'genocide', 'score': 0.4388}, {'text': 'dismisses', 'score': 0.3104}, {'text': 'roots', 'score': 0.0701}]"
4931141,"Stunning ease with which lies are told to denigrate and belittle the tragedy of Kashmiri Pandits by a political party whose leader claims to be a Kashmiri Pandit. Jagmohan reached Srinagar after exodus began. Now that he is dead, shameless wimps are again peddling an old lie. https://t.co/IjX9YMNJ1W",KanchanGupta,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'srinagar', 'score': 0.5537}, {'text': 'lies', 'score': 0.4887}, {'text': 'dead', 'score': 0.2106}]"
